YEAR,MONTH,PROV_ID,MinRain,MaxRain,AvgRain,RainRange,IsRainySeason,Province_กรุงเทพมหานคร,Province_กาญจนบุรี,Province_กาฬสินธุ์,Province_กำแพงเพชร,Province_ขอนแก่น,Province_จันทบุรี,Province_ฉะเชิงเทรา,Province_ชลบุรี,Province_ชัยนาท,Province_ชัยภูมิ,Province_ชุมพร,Province_ตรัง,Province_ตราด,Province_ตาก,Province_นครนายก,Province_นครปฐม,Province_นครพนม,Province_นครราชสีมา,Province_นครศรีธรรมราช,Province_นครสวรรค์,Province_นนทบุรี,Province_นราธิวาส,Province_น่าน,Province_บึงกาฬ,Province_บุรีรัมย์,Province_ปทุมธานี,Province_ประจวบคีรีขันธ์,Province_ปราจีนบุรี,Province_ปัตตานี,Province_พระนครศรีอยุธยา,Province_พะเยา,Province_พังงา,Province_พัทลุง,Province_พิจิตร,Province_พิษณุโลก,Province_ภูเก็ต,Province_มหาสารคาม,Province_มุกดาหาร,Province_ยะลา,Province_ยโสธร,Province_ระนอง,Province_ระยอง,Province_ราชบุรี,Province_ร้อยเอ็ด,Province_ลพบุรี,Province_ลำปาง,Province_ลำพูน,Province_ศรีสะเกษ,Province_สกลนคร,Province_สงขลา,Province_สตูล,Province_สมุทรปราการ,Province_สมุทรสงคราม,Province_สมุทรสาคร,Province_สระบุรี,Province_สระแก้ว,Province_สิงห์บุรี,Province_สุพรรณบุรี,Province_สุราษฎร์ธานี,Province_สุรินทร์,Province_สุโขทัย,Province_หนองคาย,Province_หนองบัวลำภู,Province_อำนาจเจริญ,Province_อุดรธานี,Province_อุตรดิตถ์,Province_อุทัยธานี,Province_อุบลราชธานี,Province_อ่างทอง,Province_เชียงราย,Province_เชียงใหม่,Province_เพชรบุรี,Province_เพชรบูรณ์,Province_เลย,Province_แพร่,Province_แม่ฮ่องสอน,Season_Spring,Season_Summer,Season_Winter,Q_2,Q_3,Q_4
2018,1,32,0.0007910516240289841,0.010515420257557768,0.006058798732397361,0.01701313416011377,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2018,1,33,0.0004034363203442656,0.005169421725576157,0.0023422742899010026,0.008344486971934082,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2018,1,34,0.0,0.002082381998964898,0.000686540499432083,0.0035762088798728456,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2018,1,35,5.5373613682028886e-05,0.0014552318963680093,0.00040417609936097465,0.0024259663135770453,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2018,1,36,0.0,0.043340335683624075,0.009284250614417231,0.0744311530763761,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2018,1,37,7.910516319395003e-05,0.0016257192900417086,0.00046385343704872004,0.0026873850541659695,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2018,1,38,0.004643472942870251,0.006825585313727282,0.005356144226774439,0.005583905130081982,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2018,1,39,0.0001582103271789517,0.01217158326178951,0.004382919689855931,0.020693909744646143,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2018,1,40,0.0005616466364484946,0.008299083697141291,0.0016988780983457862,0.013510122271833694,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2018,1,41,0.0,0.011848874527354097,0.004006429641711165,0.020348836247281243,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2018,1,42,0.006170202818516935,0.016829542661430268,0.012791680299605064,0.02074619290509453,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2018,1,43,0.00582214005885424,0.012664778664718239,0.009980938379022917,0.014053872245691816,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2018,1,44,0.0003164206543579034,0.002033671211373946,0.0010043653448988264,0.0030742846620378113,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2018,1,45,8.701567785213662e-05,0.0022467805626084575,0.0006163531254291291,0.003743516875104568,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2018,1,46,0.0,0.0013517216360702652,0.0003406158433763753,0.0023213987253220677,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2018,1,47,0.0,0.0052120439735744515,0.0021588405241865665,0.008950979191065751,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2018,1,48,0.0013685193246001234,0.01661643432885804,0.005868995907615002,0.026727456187259496,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2018,1,49,0.0,0.003762900616799099,0.0012303756921035324,0.006462271862974736,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
